ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age.wks.	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	Drug	DrugDose	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg.kg.formula.check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed	TestNumber
15731	Sucrose	SUC0035	018568	C57BL/6NJ	F	2023-03-16T00:00:00Z	11/23/2022 0:00:00	Marina	16.14	73.5	86.8	83.8	74.6	83	2							Day 13- Day 14	Sucrose Drinking	16	percent	""	""											88099.05	018568_3/16/2023	018568_3/16/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	12.2	0.799999999999997	0.938461538461539	0.00132789115646259	7
15633	Sucrose	SUC0035	018569	C57BL/6NJ	F	2023-03-03T00:00:00Z	11/23/2022 0:00:00	Marina	14.28	22.2	83.7	85.5	73.4	84.9	2							Day 1- Day 3	Sucrose Drinking	4	percent	""	""											276737.83	018569_3/3/2023	018569_3/3/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	10.3	0.599999999999994	0.944954128440367	0.000927927927927928	1
15649	Sucrose	SUC0035	018569	C57BL/6NJ	F	2023-03-06T00:00:00Z	11/23/2022 0:00:00	Marina	14.71	22.5	83.3	84.4	78.2	83.6	2							Day 3- Day 5	Sucrose Drinking	0.5	percent	""	""											289513.78	018569_3/6/2023	018569_3/6/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	5.09999999999999	0.800000000000011	0.864406779661015	5.66666666666666e-05	2
15665	Sucrose	SUC0035	018569	C57BL/6NJ	F	2023-03-08T00:00:00Z	11/23/2022 0:00:00	Marina	15	21.7	81	83.6	73.9	82.5	2							Day 5- Day 7	Sucrose Drinking	1	percent	""	""											275847.91	018569_3/8/2023	018569_3/8/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	7.09999999999999	1.09999999999999	0.865853658536586	0.000163594470046083	3
15681	Sucrose	SUC0035	018569	C57BL/6NJ	F	2023-03-10T00:00:00Z	11/23/2022 0:00:00	Marina	15.28	22	85.9	82.5	79.3	81.6	2							Day 7- Day 9	Sucrose Drinking	2	percent	""	""											309630.48	018569_3/10/2023	018569_3/10/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	6.60000000000001	0.900000000000006	0.879999999999999	3e-04	4
15697	Sucrose	SUC0035	018569	C57BL/6NJ	F	2023-03-12T00:00:00Z	11/23/2022 0:00:00	Marina	15.57	21.9	83	81.6	70.3	80.6	2							Day 9- Day 11	Sucrose Drinking	4	percent	""	""											266433.81	018569_3/12/2023	018569_3/12/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	12.7	1	0.927007299270073	0.00115981735159817	5
15713	Sucrose	SUC0035	018569	C57BL/6NJ	F	2023-03-14T00:00:00Z	11/23/2022 0:00:00	Marina	15.85	21.5	80.6	80.6	68.4	79.5	2							Day 11- Day13	Sucrose Drinking	8	percent	""	""											256420.46	018569_3/14/2023	018569_3/14/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	12.2	1.09999999999999	0.917293233082707	0.00226976744186046	6
15729	Sucrose	SUC0035	018569	C57BL/6NJ	F	2023-03-16T00:00:00Z	11/23/2022 0:00:00	Marina	16.14	22.5	89.1	79.5	79	78.2	2							Day 13- Day 14	Sucrose Drinking	16	percent	""	""											312839.99	018569_3/16/2023	018569_3/16/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	10.1	1.3	0.885964912280702	0.00359111111111111	7
15631	Sucrose	SUC0035	018570	C57BL/6NJ	F	2023-03-03T00:00:00Z	11/23/2022 0:00:00	Marina	14.28	23.3	88.4	85.8	77.5	85	2							Day 1- Day 3	Sucrose Drinking	4	percent	""	""											294034.34	018570_3/3/2023	018570_3/3/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	10.9	0.799999999999997	0.931623931623932	0.000935622317596567	1
15647	Sucrose	SUC0035	018570	C57BL/6NJ	F	2023-03-06T00:00:00Z	11/23/2022 0:00:00	Marina	14.71	23.5	86.2	85	80.2	83.9	2							Day 3- Day 5	Sucrose Drinking	0.5	percent	""	""											294180.39	018570_3/6/2023	018570_3/6/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	6	1.09999999999999	0.845070422535212	6.38297872340426e-05	2
15663	Sucrose	SUC0035	018570	C57BL/6NJ	F	2023-03-08T00:00:00Z	11/23/2022 0:00:00	Marina	15	23.9	87.1	83.9	80.1	82.9	2							Day 5- Day 7	Sucrose Drinking	1	percent	""	""											291912.55	018570_3/8/2023	018570_3/8/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	7	1	0.875	0.000146443514644351	3
15679	Sucrose	SUC0035	018570	C57BL/6NJ	F	2023-03-10T00:00:00Z	11/23/2022 0:00:00	Marina	15.28	23.8	85.2	82.9	76.5	82.1	2							Day 7- Day 9	Sucrose Drinking	2	percent	""	""											273857.14	018570_3/10/2023	018570_3/10/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	8.7	0.800000000000011	0.91578947368421	0.000365546218487395	4
15695	Sucrose	SUC0035	018570	C57BL/6NJ	F	2023-03-12T00:00:00Z	11/23/2022 0:00:00	Marina	15.57	25.1	84.4	82.1	69.7	80.9	2							Day 9- Day 11	Sucrose Drinking	4	percent	""	""											234369.7	018570_3/12/2023	018570_3/12/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	14.7	1.19999999999999	0.924528301886793	0.00117131474103586	5
15711	Sucrose	SUC0035	018570	C57BL/6NJ	F	2023-03-14T00:00:00Z	11/23/2022 0:00:00	Marina	15.85	25.4	81.4	80.9	69.5	80.1	2							Day 11- Day13	Sucrose Drinking	8	percent	""	""											222728.36	018570_3/14/2023	018570_3/14/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	11.9	0.800000000000011	0.937007874015747	0.0018740157480315	6
15727	Sucrose	SUC0035	018570	C57BL/6NJ	F	2023-03-16T00:00:00Z	11/23/2022 0:00:00	Marina	16.14	26.2	88.5	80.1	77.2	79.2	2							Day 13- Day 14	Sucrose Drinking	16	percent	""	""											260770.97	018570_3/16/2023	018570_3/16/2023	yes	""	MP13	B6NJ	B6NJ	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	11.3	0.899999999999992	0.926229508196722	0.00345038167938931	7
15636	Sucrose	SUC0034	018571	C57BL/6J	F	2023-03-03T00:00:00Z	12/6/2022 0:00:00	Marina	12.42	19.7	87.1	89.3	70	88.6	2							Day 1- Day 3	Sucrose Drinking	4	percent	""	""											309492.37	018571_3/3/2023	018571_3/3/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	17.1	0.700000000000003	0.960674157303371	0.00173604060913706	1
15652	Sucrose	SUC0034	018571	C57BL/6J	F	2023-03-06T00:00:00Z	12/6/2022 0:00:00	Marina	12.85	19.5	82.3	88.6	75.4	87.8	2							Day 3- Day 5	Sucrose Drinking	0.5	percent	""	""											318226.68	018571_3/6/2023	018571_3/6/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	6.89999999999999	0.799999999999997	0.896103896103896	8.84615384615383e-05	2
15668	Sucrose	SUC0034	018571	C57BL/6J	F	2023-03-08T00:00:00Z	12/6/2022 0:00:00	Marina	13.14	19.6	85.8	87.8	76.5	87.1	2							Day 5- Day 7	Sucrose Drinking	1	percent	""	""											334882.65	018571_3/8/2023	018571_3/8/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	9.3	0.700000000000003	0.93	0.000237244897959184	3
15684	Sucrose	SUC0034	018571	C57BL/6J	F	2023-03-10T00:00:00Z	12/6/2022 0:00:00	Marina	13.42	19.8	85.6	87.1	70.6	86.6	2							Day 7- Day 9	Sucrose Drinking	2	percent	""	""											305220.2	018571_3/10/2023	018571_3/10/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	15	0.5	0.967741935483871	0.000757575757575757	4
15700	Sucrose	SUC0034	018571	C57BL/6J	F	2023-03-12T00:00:00Z	12/6/2022 0:00:00	Marina	13.71	20.1	85.4	86.6	52.7	85.7	2							Day 9- Day 11	Sucrose Drinking	4	percent	""	""											223909.45	018571_3/12/2023	018571_3/12/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	32.7	0.899999999999992	0.973214285714286	0.00325373134328358	5
15716	Sucrose	SUC0034	018571	C57BL/6J	F	2023-03-14T00:00:00Z	12/6/2022 0:00:00	Marina	14	20.3	86.3	85.7	48.2	85.1	2							Day 11- Day13	Sucrose Drinking	8	percent	""	""											204909.37	018571_3/14/2023	018571_3/14/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	38.1	0.600000000000009	0.984496124031008	0.00750738916256158	6
15732	Sucrose	SUC0034	018571	C57BL/6J	F	2023-03-16T00:00:00Z	12/6/2022 0:00:00	Marina	14.28	20.6	87.9	85.1	73.1	84.7	2							Day 13- Day 14	Sucrose Drinking	16	percent	""	""											311916.97	018571_3/16/2023	018571_3/16/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	14.8	0.399999999999991	0.973684210526316	0.00574757281553398	7
15628	Sucrose	SUC0034	018572	C57BL/6J	F	2023-03-03T00:00:00Z	12/6/2022 0:00:00	Marina	12.42	22.1	88.9	88.1	74.9	87.2	2							Day 1- Day 3	Sucrose Drinking	4	percent	""	""											301294.58	018572_3/3/2023	018572_3/3/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	14	0.899999999999992	0.939597315436242	0.00126696832579186	1
15644	Sucrose	SUC0034	018572	C57BL/6J	F	2023-03-06T00:00:00Z	12/6/2022 0:00:00	Marina	12.85	21.6	83.1	87.2	77.4	86.6	2							Day 3- Day 5	Sucrose Drinking	0.5	percent	""	""											297774.99	018572_3/6/2023	018572_3/6/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	5.69999999999999	0.600000000000009	0.904761904761903	6.59722222222221e-05	2
15660	Sucrose	SUC0034	018572	C57BL/6J	F	2023-03-08T00:00:00Z	12/6/2022 0:00:00	Marina	13.14	21.8	83.7	86.6	77.1	85.9	2							Day 5- Day 7	Sucrose Drinking	1	percent	""	""											296021.54	018572_3/8/2023	018572_3/8/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	6.60000000000001	0.699999999999989	0.904109589041097	0.000151376146788991	3
15676	Sucrose	SUC0034	018572	C57BL/6J	F	2023-03-10T00:00:00Z	12/6/2022 0:00:00	Marina	13.42	20.9	83.4	85.9	73.5	85	2							Day 7- Day 9	Sucrose Drinking	2	percent	""	""											293296.65	018572_3/10/2023	018572_3/10/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	9.90000000000001	0.900000000000006	0.916666666666666	0.000473684210526316	4
15692	Sucrose	SUC0034	018572	C57BL/6J	F	2023-03-12T00:00:00Z	12/6/2022 0:00:00	Marina	13.71	21.9	82.4	85	58.4	84.4	2							Day 9- Day 11	Sucrose Drinking	4	percent	""	""											219733.34	018572_3/12/2023	018572_3/12/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	24	0.599999999999994	0.975609756097561	0.00219178082191781	5
15708	Sucrose	SUC0034	018572	C57BL/6J	F	2023-03-14T00:00:00Z	12/6/2022 0:00:00	Marina	14	21.4	85.5	84.4	66.6	83.1	2							Day 11- Day13	Sucrose Drinking	8	percent	""	""											266088.78	018572_3/14/2023	018572_3/14/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	18.9	1.30000000000001	0.935643564356435	0.00353271028037383	6
15724	Sucrose	SUC0034	018572	C57BL/6J	F	2023-03-16T00:00:00Z	12/6/2022 0:00:00	Marina	14.28	21.2	87.5	83.1	75.2	82.4	2							Day 13- Day 14	Sucrose Drinking	16	percent	""	""											310377.32	018572_3/16/2023	018572_3/16/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	12.3	0.699999999999989	0.946153846153847	0.00464150943396226	7
15626	Sucrose	SUC0034	018573	C57BL/6J	F	2023-03-03T00:00:00Z	12/6/2022 0:00:00	Marina	12.42	18.8	85.1	86.5	73.4	86.1	2							Day 1- Day 3	Sucrose Drinking	4	percent	""	""											332252.13	018573_3/3/2023	018573_3/3/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	11.7	0.400000000000006	0.96694214876033	0.00124468085106383	1
15642	Sucrose	SUC0034	018573	C57BL/6J	F	2023-03-06T00:00:00Z	12/6/2022 0:00:00	Marina	12.85	18.8	82	86.1	76.5	84.9	2							Day 3- Day 5	Sucrose Drinking	0.5	percent	""	""											333670.22	018573_3/6/2023	018573_3/6/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	5.5	1.19999999999999	0.820895522388061	7.31382978723404e-05	2
15658	Sucrose	SUC0034	018573	C57BL/6J	F	2023-03-08T00:00:00Z	12/6/2022 0:00:00	Marina	13.14	18.7	85.9	84.9	79.4	83.8	2							Day 5- Day 7	Sucrose Drinking	1	percent	""	""											364730.49	018573_3/8/2023	018573_3/8/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	6.5	1.10000000000001	0.855263157894736	0.00017379679144385	3
15674	Sucrose	SUC0034	018573	C57BL/6J	F	2023-03-10T00:00:00Z	12/6/2022 0:00:00	Marina	13.42	19.1	83.9	83.8	74	82.5	2							Day 7- Day 9	Sucrose Drinking	2	percent	""	""											325057.59	018573_3/10/2023	018573_3/10/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	9.90000000000001	1.3	0.883928571428572	0.000518324607329843	4
15690	Sucrose	SUC0034	018573	C57BL/6J	F	2023-03-12T00:00:00Z	12/6/2022 0:00:00	Marina	13.71	19	83.6	82.5	63.7	81.1	2							Day 9- Day 11	Sucrose Drinking	4	percent	""	""											280279.99	018573_3/12/2023	018573_3/12/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	19.9	1.40000000000001	0.934272300469483	0.00209473684210526	5
15706	Sucrose	SUC0034	018573	C57BL/6J	F	2023-03-14T00:00:00Z	12/6/2022 0:00:00	Marina	14	19.8	85.7	81.8	67	79.7	2							Day 11- Day13	Sucrose Drinking	8	percent	""	""											289994.95	018573_3/14/2023	018573_3/14/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	18.7	2.09999999999999	0.899038461538462	0.00377777777777778	6
15722	Sucrose	SUC0034	018573	C57BL/6J	F	2023-03-16T00:00:00Z	12/6/2022 0:00:00	Marina	14.28	19.1	87.4	79.7	77.1	78.1	2							Day 13- Day 14	Sucrose Drinking	16	percent	""	""											352803.13	018573_3/16/2023	018573_3/16/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	10.3	1.60000000000001	0.865546218487394	0.00431413612565445	7
15624	Sucrose	SUC0034	018574	C57BL/6J	F	2023-03-03T00:00:00Z	12/6/2022 0:00:00	Marina	12.42	21.1	83.9	86.8	69.7	86	2							Day 1- Day 3	Sucrose Drinking	4	percent	""	""											277148.33	018574_3/3/2023	018574_3/3/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	14.2	0.799999999999997	0.946666666666667	0.00134597156398104	1
15640	Sucrose	SUC0034	018574	C57BL/6J	F	2023-03-06T00:00:00Z	12/6/2022 0:00:00	Marina	12.85	20.8	83.9	86	78.5	84.9	2							Day 3- Day 5	Sucrose Drinking	0.5	percent	""	""											316641.83	018574_3/6/2023	018574_3/6/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	5.40000000000001	1.09999999999999	0.830769230769232	6.49038461538462e-05	2
15656	Sucrose	SUC0034	018574	C57BL/6J	F	2023-03-08T00:00:00Z	12/6/2022 0:00:00	Marina	13.14	20.2	84.4	84.9	77.1	83.8	2							Day 5- Day 7	Sucrose Drinking	1	percent	""	""											322140.56	018574_3/8/2023	018574_3/8/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	7.30000000000001	1.10000000000001	0.869047619047618	0.000180693069306931	3
15672	Sucrose	SUC0034	018574	C57BL/6J	F	2023-03-10T00:00:00Z	12/6/2022 0:00:00	Marina	13.42	20.4	85.7	83.8	72.7	82.5	2							Day 7- Day 9	Sucrose Drinking	2	percent	""	""											305411.26	018574_3/10/2023	018574_3/10/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	13	1.3	0.909090909090909	0.000637254901960784	4
15688	Sucrose	SUC0034	018574	C57BL/6J	F	2023-03-12T00:00:00Z	12/6/2022 0:00:00	Marina	13.71	21.1	86	82.5	60.6	80.3	2							Day 9- Day 11	Sucrose Drinking	4	percent	""	""											246995.26	018574_3/12/2023	018574_3/12/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	25.4	2.2	0.920289855072464	0.00240758293838863	5
15704	Sucrose	SUC0034	018574	C57BL/6J	F	2023-03-14T00:00:00Z	12/6/2022 0:00:00	Marina	14	20.6	82.7	80.3	64.3	79.1	2							Day 11- Day13	Sucrose Drinking	8	percent	""	""											258136.39	018574_3/14/2023	018574_3/14/2023	yes	""	MP15	B6J	B6J	SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)	OM: 3 day water-20mg-L, 5 days with water and increasing concentration of meth (10,20,40,80 mg-L)	18.4	1.2	0.938775510204082	0.00357281553398058	6
